127.0.0.1 - - [25/Apr/2016:14:28:05 +0100] "GET /css/navbar.css HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:28:05 +0100] "GET /css/gameboard.css HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:28:05 +0100] "GET /dash_module.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:28:05 +0100] "GET /dash.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:28:05 +0100] "GET /dash_routes.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:05 +0100] "GET /dash_ctrl.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:05 +0100] "GET /common/controllers/navbar.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:05 +0100] "GET /common/services/authtentication.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:05 +0100] "GET /common/directives/top_navbar.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:14:29:05 +0100] "GET /common/directives/left_navbar.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
